geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId	DB
888	GO:0051220	cytoplasmic sequestering of protein	http://amigo.geneontology.org/amigo/term/GO:0051220	23	7	2.32153770330212	3.01524286684783	0.00601485415449898	0.0424564705344373	2316;4188;5310;5311;7114;22873;51684	DZIP1;FLNA;MDFI;PKD1;PKD2;SUFU;TMSB4X	geneontology_Biological_Process
889	GO:0072538	T-helper 17 type immune response	http://amigo.geneontology.org/amigo/term/GO:0072538	23	7	2.32153770330212	3.01524286684783	0.00601485415449898	0.0424564705344373	3569;4092;10892;64332;80149;84695;114548	IL6;LOXL3;MALT1;NFKBIZ;NLRP3;SMAD7;ZC3H12A	geneontology_Biological_Process
890	GO:0032103	positive regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032103	257	39	25.9406604238541	1.5034312682393	0.00611574068028276	0.0431148293786808	177;659;1240;1901;1906;2113;2150;2152;3569;3570;3673;3949;4088;4615;4908;5054;5159;5743;6387;7040;7052;7056;7057;7074;7114;7132;7292;7857;8692;8817;8829;9037;9180;9353;9647;10344;10392;64332;81565	AGER;BMPR2;CCL26;CMKLR1;CXCL12;EDN1;ETS1;F2RL1;F3;FGF18;HYAL2;IL6;IL6R;ITGA2;LDLR;MYD88;NDEL1;NFKBIZ;NOD1;NRP1;NTF3;OSMR;PDGFRB;PPM1F;PTGS2;S1PR1;SCG2;SEMA5A;SERPINE1;SLIT2;SMAD3;TGFB1;TGM2;THBD;THBS1;TIAM1;TMSB4X;TNFRSF1A;TNFSF4	geneontology_Biological_Process
891	GO:0097581	lamellipodium organization	http://amigo.geneontology.org/amigo/term/GO:0097581	67	14	6.76274026614096	2.07016674440298	0.0062171764076091	0.0437754174670089	1901;1969;2241;3688;6624;6714;7414;8874;9353;10630;23380;54434;54961;55704	ARHGEF7;CCDC88A;EPHA2;FER;FSCN1;ITGB1;PDPN;S1PR1;SLIT2;SRC;SRGAP2;SSH1;SSH3;VCL	geneontology_Biological_Process
892	GO:0032535	regulation of cellular component size	http://amigo.geneontology.org/amigo/term/GO:0032535	290	43	29.2715623459832	1.46900255926724	0.0062766783031174	0.0441394731353386	348;627;659;1808;1906;2150;2241;2784;2934;3383;3984;5916;6387;6405;7114;7408;7456;8301;8482;8829;9037;9353;10344;10509;10512;10677;11135;23499;23645;29766;29767;51330;51332;54434;54910;54961;55558;57715;64857;81565;85358;148170;253260	APOE;AVIL;BDNF;BMPR2;CCL26;CDC42EP1;CDC42EP5;CXCL12;DPYSL2;EDN1;F2RL1;FER;GNB3;GSN;ICAM1;LIMK1;MACF1;NDEL1;NRP1;PICALM;PLEKHG2;PLXNA3;PPP1R15A;RARG;RICTOR;SEMA3C;SEMA3F;SEMA4B;SEMA4C;SEMA4G;SEMA5A;SEMA7A;SHANK3;SLIT2;SPTBN5;SSH1;SSH3;TMOD2;TMOD3;TMSB4X;TNFRSF12A;VASP;WIPF1	geneontology_Biological_Process
893	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0090100	88	17	8.88240512567767	1.91389604048295	0.00630671521504056	0.0442956759706509	652;659;1028;1030;1601;2805;3624;3625;4487;4851;7040;7041;7043;7057;8516;11030;23090	BMP4;BMPR2;CDKN1C;CDKN2B;DAB2;GOT1;INHBA;INHBB;ITGA8;MSX1;NOTCH1;RBPMS;TGFB1;TGFB1I1;TGFB3;THBS1;ZNF423	geneontology_Biological_Process
894	GO:0001938	positive regulation of endothelial cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0001938	81	16	8.17585017249877	1.95698302469136	0.00635458294994251	0.0445765725893737	187;652;659;2152;3164;3357;5335;6387;7010;7472;7857;8828;8829;9037;10344;253260	APLNR;BMP4;BMPR2;CCL26;CXCL12;F3;HTR2B;NR4A1;NRP1;NRP2;PLCG1;RICTOR;SCG2;SEMA5A;TEK;WNT2	geneontology_Biological_Process
895	GO:1903393	positive regulation of adherens junction organization	http://amigo.geneontology.org/amigo/term/GO:1903393	29	8	2.92715623459832	2.73302801724138	0.00652565437261754	0.0455508377353735	4088;6281;6385;7010;7070;8829;9448;9647	MAP4K4;NRP1;PPM1F;S100A10;SDC4;SMAD3;TEK;THY1	geneontology_Biological_Process
896	GO:0007202	activation of phospholipase C activity	http://amigo.geneontology.org/amigo/term/GO:0007202	29	8	2.92715623459832	2.73302801724138	0.00652565437261754	0.0455508377353735	627;1909;2769;2776;3357;5335;6401;115727	BDNF;EDNRA;GNA15;GNAQ;HTR2B;PLCG1;RASGRP4;SELE	geneontology_Biological_Process
897	GO:0018149	peptide cross-linking	http://amigo.geneontology.org/amigo/term/GO:0018149	29	8	2.92715623459832	2.73302801724138	0.00652565437261754	0.0455508377353735	301;633;1281;1634;7051;7052;7057;9806	ANXA1;BGN;COL3A1;DCN;SPOCK2;TGM1;TGM2;THBS1	geneontology_Biological_Process
898	GO:0072604	interleukin-6 secretion	http://amigo.geneontology.org/amigo/term/GO:0072604	29	8	2.92715623459832	2.73302801724138	0.00652565437261754	0.0455508377353735	2149;2150;3556;4345;7291;8692;23208;80149	CD200;F2R;F2RL1;HYAL2;IL1RAP;SYT11;TWIST1;ZC3H12A	geneontology_Biological_Process
899	GO:0070527	platelet aggregation	http://amigo.geneontology.org/amigo/term/GO:0070527	54	12	5.45056678166585	2.20160590277778	0.00658386367291652	0.0456995140344537	87;1311;2316;4627;5156;5270;5912;7094;7414;10398;10630;114897	ACTN1;C1QTNF1;COMP;FLNA;MYH9;MYL9;PDGFRA;PDPN;RAP2B;SERPINE2;TLN1;VCL	geneontology_Biological_Process
900	GO:0045685	regulation of glial cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0045685	54	12	5.45056678166585	2.20160590277778	0.00658386367291652	0.0456995140344537	177;1745;2043;3569;3949;3976;4851;5270;7040;22891;23529;27242	AGER;CLCF1;DLX1;EPHA4;IL6;LDLR;LIF;NOTCH1;SERPINE2;TGFB1;TNFRSF21;ZNF365	geneontology_Biological_Process
901	GO:0060113	inner ear receptor cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0060113	35	9	3.53277476589453	2.54757254464286	0.00660130679039594	0.0456995140344537	182;652;3714;4851;6385;9497;23493;28514;64072	BMP4;CDH23;DLL1;HEY2;JAG1;JAG2;NOTCH1;SDC4;SLC4A7	geneontology_Biological_Process
902	GO:1902743	regulation of lamellipodium organization	http://amigo.geneontology.org/amigo/term/GO:1902743	35	9	3.53277476589453	2.54757254464286	0.00660130679039594	0.0456995140344537	1969;2241;6624;6714;8874;9353;10630;54434;54961	ARHGEF7;EPHA2;FER;FSCN1;PDPN;SLIT2;SRC;SSH1;SSH3	geneontology_Biological_Process
903	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	http://amigo.geneontology.org/amigo/term/GO:0002460	218	34	22.0041399704288	1.54516377580275	0.00663048885182105	0.0456995140344537	177;182;301;602;604;710;715;716;730;958;1191;2013;3383;3426;3554;3569;3570;3598;3635;4092;4791;7040;7128;7133;7292;8809;10892;23529;51279;64332;80149;84695;114548;201294	AGER;ANXA1;BCL3;BCL6;C1R;C1RL;C1S;C7;CD40;CFI;CLCF1;CLU;EMP2;ICAM1;IL13RA2;IL18R1;IL1R1;IL6;IL6R;INPP5D;JAG1;LOXL3;MALT1;NFKB2;NFKBIZ;NLRP3;SERPING1;SMAD7;TGFB1;TNFAIP3;TNFRSF1B;TNFSF4;UNC13D;ZC3H12A	geneontology_Biological_Process
904	GO:0046473	phosphatidic acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046473	18	6	1.81685559388862	3.30240885416667	0.00666220340815471	0.0456995140344537	1606;5321;5322;5338;8525;160851	DGKA;DGKH;DGKZ;PLA2G4A;PLA2G5;PLD2	geneontology_Biological_Process
905	GO:0042044	fluid transport	http://amigo.geneontology.org/amigo/term/GO:0042044	18	6	1.81685559388862	3.30240885416667	0.00666220340815471	0.0456995140344537	362;1437;1906;8692;10630;65010	AQP5;CSF2;EDN1;HYAL2;PDPN;SLC26A6	geneontology_Biological_Process
906	GO:2000738	positive regulation of stem cell differentiation	http://amigo.geneontology.org/amigo/term/GO:2000738	18	6	1.81685559388862	3.30240885416667	0.00666220340815471	0.0456995140344537	652;2296;2627;3214;4054;10512	BMP4;FOXC1;GATA6;HOXB4;LTBP3;SEMA3C	geneontology_Biological_Process
907	GO:0007221	positive regulation of transcription of Notch receptor target	http://amigo.geneontology.org/amigo/term/GO:0007221	18	6	1.81685559388862	3.30240885416667	0.00666220340815471	0.0456995140344537	4851;4854;9794;23129;26508;84441	HEYL;MAML1;MAML2;NOTCH1;NOTCH3;PLXND1	geneontology_Biological_Process
908	GO:0002467	germinal center formation	http://amigo.geneontology.org/amigo/term/GO:0002467	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	602;604;4791;7128;201294	BCL3;BCL6;NFKB2;TNFAIP3;UNC13D	geneontology_Biological_Process
909	GO:0050711	negative regulation of interleukin-1 secretion	http://amigo.geneontology.org/amigo/term/GO:0050711	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	5371;7128;7850;80149;114548	IL1R2;NLRP3;PML;TNFAIP3;ZC3H12A	geneontology_Biological_Process
910	GO:0038065	collagen-activated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0038065	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	1277;1282;1284;3673;22801	COL1A1;COL4A1;COL4A2;ITGA11;ITGA2	geneontology_Biological_Process
911	GO:0003414	chondrocyte morphogenesis involved in endochondral bone morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0003414	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	1291;1292;1293;1294;4148	COL6A1;COL6A2;COL6A3;COL7A1;MATN3	geneontology_Biological_Process
912	GO:0003422	growth plate cartilage morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0003422	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	1291;1292;1293;1294;4148	COL6A1;COL6A2;COL6A3;COL7A1;MATN3	geneontology_Biological_Process
913	GO:0003429	growth plate cartilage chondrocyte morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0003429	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	1291;1292;1293;1294;4148	COL6A1;COL6A2;COL6A3;COL7A1;MATN3	geneontology_Biological_Process
914	GO:0090171	chondrocyte morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0090171	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	1291;1292;1293;1294;4148	COL6A1;COL6A2;COL6A3;COL7A1;MATN3	geneontology_Biological_Process
915	GO:1905048	regulation of metallopeptidase activity	http://amigo.geneontology.org/amigo/term/GO:1905048	13	5	1.31217348447511	3.81047175480769	0.00668418965209816	0.0456995140344537	7076;7077;8301;8434;84168	ANTXR1;PICALM;RECK;TIMP1;TIMP2	geneontology_Biological_Process
916	GO:0032635	interleukin-6 production	http://amigo.geneontology.org/amigo/term/GO:0032635	103	19	10.3964514539182	1.82754664745146	0.00674643919493234	0.04606947199338	2149;2150;3082;3556;3569;3570;3635;4345;4615;7128;7291;7292;8692;9181;10392;11213;23208;80149;140885	ARHGEF2;CD200;F2R;F2RL1;HGF;HYAL2;IL1RAP;IL6;IL6R;INPP5D;IRAK3;MYD88;NOD1;SIRPA;SYT11;TNFAIP3;TNFSF4;TWIST1;ZC3H12A	geneontology_Biological_Process
917	GO:0046545	development of primary female sexual characteristics	http://amigo.geneontology.org/amigo/term/GO:0046545	89	17	8.98334154756038	1.89239159058989	0.00708390152159488	0.0482281474233529	2296;2309;3383;3624;3625;3955;4323;4327;4846;5156;6714;9353;9510;23414;25976;26471;84159	ADAMTS1;ARID5B;FOXC1;FOXO3;ICAM1;INHBA;INHBB;LFNG;MMP14;MMP19;NOS3;NUPR1;PDGFRA;SLIT2;SRC;TIPARP;ZFPM2	geneontology_Biological_Process
918	GO:0072089	stem cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0072089	89	17	8.98334154756038	1.89239159058989	0.00708390152159488	0.0482281474233529	677;861;2120;2122;2192;4054;4851;6423;7005;7040;7066;8091;9181;9253;10443;63925;64321	ARHGEF2;ETV6;FBLN1;HMGA2;LTBP3;MECOM;N4BP2L2;NOTCH1;NUMBL;RUNX1;SFRP2;SOX17;TEAD3;TGFB1;THPO;ZFP36L1;ZNF335	geneontology_Biological_Process
919	GO:0006898	receptor-mediated endocytosis	http://amigo.geneontology.org/amigo/term/GO:0006898	235	36	23.7200591424347	1.51770279255319	0.0070881149366242	0.0482281474233529	177;284;302;341;348;857;1191;1601;1742;1759;1948;3339;3357;3426;3688;3949;4017;4035;4360;4908;5054;6401;6678;8301;9260;10188;11031;23208;26052;28514;29967;54413;55716;81035;84695;201176	AGER;ANGPT1;ANXA2;APOC1;APOE;ARHGAP27;CAV1;CFI;CLU;COLEC12;DAB2;DLG4;DLL1;DNM1;DNM3;EFNB2;HSPG2;HTR2B;ITGB1;LDLR;LMBR1L;LOXL2;LOXL3;LRP1;LRP12;MRC1;NLGN3;NTF3;PDLIM7;PICALM;RAB31;SELE;SERPINE1;SPARC;SYT11;TNK2	geneontology_Biological_Process
920	GO:0050890	cognition	http://amigo.geneontology.org/amigo/term/GO:0050890	227	35	22.9125677673731	1.52754594575991	0.00710749005860611	0.0483019222350171	109;177;348;627;1742;2353;3269;3678;3688;3949;4192;4908;5021;5176;5743;5764;5923;6310;6529;7832;7991;8061;8301;8516;9610;10769;11346;23152;23373;29767;54413;55236;57030;85358;85461	ADCY3;AGER;APOE;ATXN1;BDNF;BTG2;CIC;CRTC1;DLG4;FOS;FOSL1;HRH1;ITGA5;ITGA8;ITGB1;LDLR;MDK;NLGN3;NTF3;OXTR;PICALM;PLK2;PTGS2;PTN;RASGRF1;RIN1;SERPINF1;SHANK3;SLC17A7;SLC6A1;SYNPO;TANC1;TMOD2;TUSC3;UBA6	geneontology_Biological_Process
921	GO:2000677	regulation of transcription regulatory region DNA binding	http://amigo.geneontology.org/amigo/term/GO:2000677	48	11	4.84494825036964	2.27040608723958	0.00715908958259115	0.0485942519508975	2296;3976;4487;7040;7114;7291;8091;9314;23493;51341;84444	DOT1L;FOXC1;HEY2;HMGA2;KLF4;LIF;MSX1;TGFB1;TMSB4X;TWIST1;ZBTB7A	geneontology_Biological_Process
922	GO:0002065	columnar/cuboidal epithelial cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0002065	82	16	8.27678659438147	1.93311737804878	0.00717642886291303	0.0486536093328751	182;406;639;652;688;2627;3714;4851;5054;5914;5916;6659;8626;9497;23493;28514	ARNTL;BMP4;DLL1;GATA6;HEY2;JAG1;JAG2;KLF5;NOTCH1;PRDM1;RARA;RARG;SERPINE1;SLC4A7;SOX4;TP63	geneontology_Biological_Process
2217	GO:0070161	anchoring junction	http://amigo.geneontology.org/amigo/term/GO:0070161	497	114	38.4571844660194	2.96433557429899	0	0	81;87;182;301;302;388;390;659;667;857;977;1001;1004;1009;1264;1265;1266;1601;1948;1969;2037;2191;2242;2261;2275;2316;2318;2697;2886;2934;3339;3371;3383;3673;3678;3688;3691;3693;3696;3927;3984;4008;4035;4092;4162;4323;4627;4739;4851;5021;5159;5328;5329;5339;5782;5796;5797;6237;6385;6840;7010;7041;7052;7070;7089;7094;7171;7408;7414;7431;7791;8496;8516;8675;8829;8874;9019;9124;9181;9260;9266;9267;9448;9902;10174;10188;10395;10397;10544;10580;11135;22801;22823;23022;23114;23164;23767;28514;29766;30845;50507;54751;55691;55742;57514;57619;58480;60312;64403;79026;83700;84687;90102;91179	ACTN1;ACTN4;AFAP1;AHNAK;ANXA1;ANXA2;ARHGAP31;ARHGEF2;ARHGEF7;BMPR2;CAV1;CD151;CDC42EP1;CDH11;CDH24;CDH3;CDH6;CNN1;CNN2;CNN3;CYTH1;CYTH2;DAB2;DLC1;DLL1;DST;EFNB2;EHD3;EPB41L2;EPHA2;FAP;FBLIM1;FES;FGFR3;FHL3;FLNA;FLNC;FLRT3;FRMD4A;GJA1;GRB7;GSN;HSPG2;ICAM1;ITGA11;ITGA2;ITGA5;ITGA8;ITGB1;ITGB4;ITGB5;ITGB8;JAG1;JAM3;LASP1;LIMK1;LMO7;LRP1;MAP4K4;MCAM;MMP14;MPRIP;MPZL1;MRC2;MTF2;MYH9;NDRG1;NEDD9;NFASC;NOTCH1;NOX4;NRP1;OXTR;PALLD;PARVA;PDGFRB;PDLIM1;PDLIM7;PHLDB2;PLAU;PLAUR;PLEC;PPFIBP1;PPP1R9B;PROCR;PTPN12;PTPRK;PTPRM;RHOB;RHOU;RND3;RRAS;SCARF2;SDC4;SHROOM3;SMAD7;SORBS1;SORBS3;STX16;SVIL;TEK;TGFB1I1;TGM2;THY1;TLE2;TLN1;TMOD3;TNC;TNK2;TPM4;VASP;VCL;VIM;ZYX	geneontology_Cellular_Component
2218	GO:0005912	adherens junction	http://amigo.geneontology.org/amigo/term/GO:0005912	484	113	37.4512621359223	3.0172547881	0	0	81;87;182;301;302;388;390;659;667;857;977;1001;1004;1009;1264;1265;1266;1601;1948;1969;2037;2191;2242;2261;2275;2316;2318;2697;2886;2934;3339;3371;3383;3673;3678;3688;3691;3693;3696;3927;3984;4008;4035;4092;4162;4323;4627;4739;4851;5021;5159;5328;5329;5339;5782;5796;5797;6237;6385;6840;7010;7041;7052;7070;7089;7094;7171;7408;7414;7431;7791;8496;8516;8675;8829;8874;9019;9124;9181;9260;9266;9267;9448;9902;10174;10188;10395;10397;10544;10580;11135;22801;22823;23022;23114;23164;23767;28514;29766;30845;50507;54751;55691;55742;57514;57619;58480;60312;64403;79026;84687;90102;91179	ACTN1;ACTN4;AFAP1;AHNAK;ANXA1;ANXA2;ARHGAP31;ARHGEF2;ARHGEF7;BMPR2;CAV1;CD151;CDC42EP1;CDH11;CDH24;CDH3;CDH6;CNN1;CNN2;CNN3;CYTH1;CYTH2;DAB2;DLC1;DLL1;DST;EFNB2;EHD3;EPB41L2;EPHA2;FAP;FBLIM1;FES;FGFR3;FHL3;FLNA;FLNC;FLRT3;FRMD4A;GJA1;GRB7;GSN;HSPG2;ICAM1;ITGA11;ITGA2;ITGA5;ITGA8;ITGB1;ITGB4;ITGB5;ITGB8;JAG1;LASP1;LIMK1;LMO7;LRP1;MAP4K4;MCAM;MMP14;MPRIP;MPZL1;MRC2;MTF2;MYH9;NDRG1;NEDD9;NFASC;NOTCH1;NOX4;NRP1;OXTR;PALLD;PARVA;PDGFRB;PDLIM1;PDLIM7;PHLDB2;PLAU;PLAUR;PLEC;PPFIBP1;PPP1R9B;PROCR;PTPN12;PTPRK;PTPRM;RHOB;RHOU;RND3;RRAS;SCARF2;SDC4;SHROOM3;SMAD7;SORBS1;SORBS3;STX16;SVIL;TEK;TGFB1I1;TGM2;THY1;TLE2;TLN1;TMOD3;TNC;TNK2;TPM4;VASP;VCL;VIM;ZYX	geneontology_Cellular_Component
2219	GO:0030055	cell-substrate junction	http://amigo.geneontology.org/amigo/term/GO:0030055	376	93	29.0943689320388	3.19649483435223	0	0	81;87;301;388;390;667;857;977;1264;1265;1266;1601;1756;1948;1969;2037;2191;2242;2261;2275;2316;2318;2697;2886;2934;3339;3371;3383;3673;3678;3688;3691;3693;3696;3927;3984;4008;4035;4162;4323;4627;4739;5159;5328;5329;5339;5782;6237;6385;6840;7010;7041;7052;7070;7089;7094;7171;7408;7414;7431;7791;8496;8516;8675;8829;8874;9019;9124;9181;9260;9448;9902;10174;10395;10544;10580;11135;22801;22823;23022;23114;23164;23767;30845;50507;54751;55742;57514;58480;60312;79026;90102;91179	ACTN1;ACTN4;AFAP1;AHNAK;ANXA1;ARHGAP31;ARHGEF2;ARHGEF7;CAV1;CD151;CDC42EP1;CNN1;CNN2;CNN3;DAB2;DLC1;DMD;DST;EFNB2;EHD3;EPB41L2;EPHA2;FAP;FBLIM1;FES;FGFR3;FHL3;FLNA;FLNC;FLRT3;GJA1;GRB7;GSN;HSPG2;ICAM1;ITGA11;ITGA2;ITGA5;ITGA8;ITGB1;ITGB4;ITGB5;ITGB8;LASP1;LIMK1;LMO7;LRP1;MAP4K4;MCAM;MMP14;MPRIP;MPZL1;MRC2;MTF2;MYH9;NEDD9;NFASC;NOX4;NRP1;PALLD;PARVA;PDGFRB;PDLIM1;PDLIM7;PHLDB2;PLAU;PLAUR;PLEC;PPFIBP1;PROCR;PTPN12;RHOB;RHOU;RND3;RRAS;SCARF2;SDC4;SORBS1;SORBS3;STX16;SVIL;TEK;TGFB1I1;TGM2;THY1;TLE2;TLN1;TNC;TPM4;VASP;VCL;VIM;ZYX	geneontology_Cellular_Component
2220	GO:0005924	cell-substrate adherens junction	http://amigo.geneontology.org/amigo/term/GO:0005924	373	92	28.8622330097087	3.18755655423656	0	0	81;87;301;388;390;667;857;977;1264;1265;1266;1601;1948;1969;2037;2191;2242;2261;2275;2316;2318;2697;2886;2934;3339;3371;3383;3673;3678;3688;3691;3693;3696;3927;3984;4008;4035;4162;4323;4627;4739;5159;5328;5329;5339;5782;6237;6385;6840;7010;7041;7052;7070;7089;7094;7171;7408;7414;7431;7791;8496;8516;8675;8829;8874;9019;9124;9181;9260;9448;9902;10174;10395;10544;10580;11135;22801;22823;23022;23114;23164;23767;30845;50507;54751;55742;57514;58480;60312;79026;90102;91179	ACTN1;ACTN4;AFAP1;AHNAK;ANXA1;ARHGAP31;ARHGEF2;ARHGEF7;CAV1;CD151;CDC42EP1;CNN1;CNN2;CNN3;DAB2;DLC1;DST;EFNB2;EHD3;EPB41L2;EPHA2;FAP;FBLIM1;FES;FGFR3;FHL3;FLNA;FLNC;FLRT3;GJA1;GRB7;GSN;HSPG2;ICAM1;ITGA11;ITGA2;ITGA5;ITGA8;ITGB1;ITGB4;ITGB5;ITGB8;LASP1;LIMK1;LMO7;LRP1;MAP4K4;MCAM;MMP14;MPRIP;MPZL1;MRC2;MTF2;MYH9;NEDD9;NFASC;NOX4;NRP1;PALLD;PARVA;PDGFRB;PDLIM1;PDLIM7;PHLDB2;PLAU;PLAUR;PLEC;PPFIBP1;PROCR;PTPN12;RHOB;RHOU;RND3;RRAS;SCARF2;SDC4;SORBS1;SORBS3;STX16;SVIL;TEK;TGFB1I1;TGM2;THY1;TLE2;TLN1;TNC;TPM4;VASP;VCL;VIM;ZYX	geneontology_Cellular_Component
2221	GO:0005925	focal adhesion	http://amigo.geneontology.org/amigo/term/GO:0005925	371	92	28.7074757281553	3.20474014752086	0	0	81;87;301;388;390;667;857;977;1264;1265;1266;1601;1948;1969;2037;2191;2242;2261;2275;2316;2318;2697;2886;2934;3339;3371;3383;3673;3678;3688;3691;3693;3696;3927;3984;4008;4035;4162;4323;4627;4739;5159;5328;5329;5339;5782;6237;6385;6840;7010;7041;7052;7070;7089;7094;7171;7408;7414;7431;7791;8496;8516;8675;8829;8874;9019;9124;9181;9260;9448;9902;10174;10395;10544;10580;11135;22801;22823;23022;23114;23164;23767;30845;50507;54751;55742;57514;58480;60312;79026;90102;91179	ACTN1;ACTN4;AFAP1;AHNAK;ANXA1;ARHGAP31;ARHGEF2;ARHGEF7;CAV1;CD151;CDC42EP1;CNN1;CNN2;CNN3;DAB2;DLC1;DST;EFNB2;EHD3;EPB41L2;EPHA2;FAP;FBLIM1;FES;FGFR3;FHL3;FLNA;FLNC;FLRT3;GJA1;GRB7;GSN;HSPG2;ICAM1;ITGA11;ITGA2;ITGA5;ITGA8;ITGB1;ITGB4;ITGB5;ITGB8;LASP1;LIMK1;LMO7;LRP1;MAP4K4;MCAM;MMP14;MPRIP;MPZL1;MRC2;MTF2;MYH9;NEDD9;NFASC;NOX4;NRP1;PALLD;PARVA;PDGFRB;PDLIM1;PDLIM7;PHLDB2;PLAU;PLAUR;PLEC;PPFIBP1;PROCR;PTPN12;RHOB;RHOU;RND3;RRAS;SCARF2;SDC4;SORBS1;SORBS3;STX16;SVIL;TEK;TGFB1I1;TGM2;THY1;TLE2;TLN1;TNC;TPM4;VASP;VCL;VIM;ZYX	geneontology_Cellular_Component
2222	GO:0031012	extracellular matrix	http://amigo.geneontology.org/amigo/term/GO:0031012	344	110	26.6182524271845	4.13250269907502	0	0	165;301;302;348;633;667;710;871;977;1191;1277;1278;1281;1282;1284;1289;1290;1291;1292;1293;1294;1295;1296;1298;1300;1311;1462;1634;2006;2152;2192;2199;2200;2246;3339;3371;3383;3490;3909;3910;3911;3912;3956;4016;4017;4052;4053;4054;4060;4148;4192;4237;4239;4313;4320;4323;4327;4811;4969;5054;5118;5176;5270;5271;5272;5327;5549;5654;5764;6281;6423;6678;7040;7041;7043;7045;7052;7057;7058;7059;7076;7077;7148;7177;7472;8076;8292;8425;8482;9507;9509;9510;9672;9806;10085;10418;10516;11117;23767;25878;30008;50509;54507;59277;64499;80781;81035;89797;131578;375790	ADAMTS1;ADAMTS2;ADAMTS4;ADAMTSL4;AEBP1;AGRN;ANXA1;ANXA2;APOE;BGN;CD151;CLU;COL10A1;COL18A1;COL1A1;COL1A2;COL3A1;COL4A1;COL4A2;COL5A1;COL5A2;COL5A3;COL6A1;COL6A2;COL6A3;COL7A1;COL8A1;COL8A2;COL9A2;COLEC12;COLQ;COMP;DCN;DST;EDIL3;EFEMP2;ELN;EMILIN1;F3;FBLN1;FBLN2;FBLN5;FBN1;FGF1;FLRT3;HSPG2;HTRA1;ICAM1;IGFBP7;LAMA3;LAMA4;LAMA5;LAMB1;LGALS1;LOXL1;LOXL2;LRRC15;LTBP1;LTBP2;LTBP3;LTBP4;LUM;MATN3;MDK;MFAP2;MFAP4;MFAP5;MMP11;MMP14;MMP19;MMP2;MXRA5;NAV2;NID1;NTN4;OGN;PCOLCE;PLAT;PRELP;PTN;S100A10;SDC3;SEMA7A;SERPINB8;SERPINB9;SERPINE1;SERPINE2;SERPINF1;SERPING1;SERPINH1;SFRP2;SPARC;SPOCK2;SPON1;TGFB1;TGFB1I1;TGFB3;TGFBI;TGM2;THBS1;THBS2;THBS3;TIMP1;TIMP2;TNC;TNXB;TPSAB1;TPSB2;VCAN;WNT2	geneontology_Cellular_Component
